strain	ascr.1	ascr.3	ascr.5	ascr.7	ascr.8	ascr.9	ascr.10	ascr.11	ascr.12	ascr.15	ascr.18	ascr.22	ascr.81	anglas.3	anglas.7	bhas.10	bhas.11	bhas.12	bhas.16	bhas.18	bhas.22	bhas.26	bhos.10	bhos.18	bhos.22	glas.1	glas.3	icas.3	icas.9	icas.10	iglas.2	osas.2	osas.9	osas.10	oscr.1	oscr.9	oscr.10	oscr.11	oscr.12	oscr.14	oscr.18	oscr.19	oscr.21	uglas.11
JU847	73090.73324096063	236432.63274467262	509728.4179065254	17769.43772258631	4982.169452068709	21373.76422875577	20009.192017726702	39959.08520578922	12855.007490942136	1708.0923015456458	7630.99033615299	249.01059457805187	12513.387759489819	685.5847220842768	456.677257005456	280.8972214189127	4979.156842715994	1509.9401458714347	71.16495131295967	887.9125831271238	1091.0603315254561	455.5967852966766	39.33552591550481	516.6752154223836	153.00750539503358	180.11463385352897	2970.388331764838	2898.174687322769	4724.782023889649	151.39950926373245	265.72612748446284	2594.034612733231	173.42206497503057	226.67660878598792	693.7581727753962	5793.209650974143	779.1345049167724	41.45833503745967	3338.199968581154	18.577757675071993	5648.331106258692	19.702719395389387	47.623379493436346	6.355715933996577
KR314	63324.36651434531	187844.54940809996	590672.6624447335	14945.934054973202	27.399761611963363	16499.509584709598	12540.991685015788	38952.99960686211	10666.430794931048	2013.1454679950855	6243.143973273967	100.80281301523053	13388.101424966935	398.4965135120389	286.3591710282743	496.24485708363636	3150.3286989599683	1139.7800621295048	43.16699673650161	896.0876785560222	922.7264834947459	262.38105375822056	29.554918623586037	729.2732044810897	258.7891254055161	252.4247605020575	4072.4379029155834	953.3456771858	2056.418892238334	139.85106524063102	258.73591165214265	2701.2950838692122	232.25674797353912	335.40628751253655	862.8290826976477	7215.891384939709	833.1145228139413	89.45231942068442	4640.436185047912	12.510553418086205	9145.741364779413	24.1271157794993	20.45536679673474	320.04347691363614
LKC34	93884.42928192015	365601.9465794622	325379.2806566641	54249.59393989683	150.39860469092386	20998.09689849474	19919.53531275723	32440.254996604737	17556.778967995313	7659.109877543062	13645.304102860317	203.26751363256182	7512.6540389427	2727.892328076133	633.2799208005822	345.0995629085355	956.6584268829263	527.8646928701706	35.843328096025715	2020.6317780853533	2391.4668505668355	1396.0617860121054	345.0995629085355	552.9191792092926	167.24496889605595	150.61366465950005	2780.080213783946	3171.0592366553947	2608.318985547791	131.00736419097396	1770.2661313346136	1961.9562499921592	261.62045177289167	885.3660472999311	718.4078250286433	5231.62048223972	783.3559355386419	122.97845869746422	2123.5021297209473	76.84809543787912	4738.703034263175	110.28992055147111	154.52058742196684	918.772029085427
MY1	68211.25802448236	183226.248756705	528692.479892695	17183.070611376592	433.55204843475303	13807.187515341162	16197.60397213844	33756.00588603427	11842.388683959793	41569.19285834773	5048.754890465976	184.50156802117894	25225.00788720392	8.071640914392288	32.08477263470935	442.3824235950982	8365.6907929036	1457.7464207801618	97.58613865500277	671.7300285366408	694.5485574016277	8.071640914392288	442.3824235950982	72.41876228392762	694.5485574016277	164.24982096696868	926.3499411811455	2565.377345257644	10949.745915237148	246.12854640256407	8.071640914392288	614.1792288170236	1206.871749519935	1755.8079048259258	789.8181351142	9626.642536549964	1062.3409473068268	415.568432477487	4866.045226727792	18.18540698012583	6199.052508816936	63.04758718231817	64.02425573295965	93.97811516626942
MY10	95721.33616389292	192759.1823366993	468830.6163968399	52247.91350928693	4937.038676192212	25246.21333605297	19251.69882245517	42384.600339664634	16859.884798436367	7836.850645681725	7558.096154972949	140.18666144099234	23969.858774552875	692.6499321888023	498.5582617594019	491.1789099049046	6152.150924438317	1632.9601630840964	66.18290495144629	1103.7071614170989	1370.730374818725	298.2435481706534	491.1789099049046	623.3975532465963	99.54766675511377	55.01927009464261	78.65001506459991	2753.128955561228	6604.85629048644	356.18512569485483	21.023794457257395	21.023794457257395	771.4891614035174	602.9834488285994	696.8546910802537	6394.744488680611	830.8813807452696	408.8917783991991	3062.1156626995394	55.7130553117321	5760.64582405527	110.31184951722956	91.95807695604385	59.56040969741021
MY16	98060.3633932586	155674.46414063306	517944.9461127604	11524.97340374525	66.59375301537436	16800.009895658273	18495.843123717357	41901.16417990871	13431.825550299263	25157.48807164787	9420.603824932059	118.42607506653505	32298.814055346298	988.6870668556265	560.0556161135687	554.276747220423	3285.45864413437	859.8497164116114	67.14952540137176	1245.244403365526	1356.9022764957783	2.909803068049216	52.09711413035316	753.0337555865927	70.21354803202759	382.8107818294868	1392.5037170333605	3407.466686777673	13284.29853474917	423.12901314037674	183.85590685468972	2863.2316699450885	940.8062573708768	929.8508488196715	1021.7744375424143	6285.581999415834	1175.7583061005107	66.98366662649296	4748.507626749516	7.763354585555308	9524.221912185292	13.268701990304425	22.30946012273334	2634.4833213565357
MY23	82650.23044302843	238164.68170510637	466487.8476372745	23410.01356908829	116.14956915221758	25523.971157115433	19960.168630042503	38024.27083127072	18911.161463805012	5075.210635009634	9589.317089740965	171.06522716521317	24483.32927928494	1788.3215141321607	1542.2836198087036	616.3347667960328	2963.4969125787206	1417.7687622494886	72.00052939481645	1540.8467585058547	1718.0924575764734	832.9268459268584	616.3347667960328	597.7343019851794	75.40569385225311	541.4408317639724	3662.4807288358893	2272.9964829178252	4352.646546960505	294.2810046424005	86.21167817093934	3291.8295617954877	594.919628474119	720.2808563898068	633.7345666825877	7125.080272323402	326.3052969675416	90.38448085866516	3142.356620236101	34.878331899293265	6040.1318904831405	118.92487660018617	19.683031545876563	302.4691457654851
N2	122229.02267241295	243051.56989088113	406139.1198441179	16794.670792924975	314.8100909612082	14372.231626099174	37443.49842337793	32657.03525888019	16848.52229474448	2297.0974071201313	11358.146398693516	166.5374938203558	25008.81403708799	4503.288515498881	1286.8405511497403	1004.1272689182387	3736.5605849316057	1542.4638768116731	102.23364834016806	2168.45562501931	2734.7378771075023	1127.9644729589006	301.0918160458244	1242.9413895977032	511.2875606924005	345.24552477985685	5820.840638704881	3332.164658735616	9581.737752429382	744.6755081842442	1557.949209173497	2674.5226957381124	240.5959509534308	705.991154749064	1220.8082848489512	7776.574365570581	1402.8277019170862	195.44564454703323	5351.560181269775	69.52774456783017	8149.482578079495	27.68427878467375	42.17187710278415	1817.1248316698805
NIC1	63900.247801623525	267512.9612076998	485890.8887241894	11047.520975131694	13.648620469780603	13546.965544521678	21660.224199337117	27669.984764590914	13711.131151532198	11311.007593300808	10353.693353550398	259.61040995569687	24293.45254657189	571.3039556240765	565.5715350267686	91.03629853343662	3784.8306993725105	2384.7142657210065	180.07989847828526	1849.688343305607	1715.9045654608174	555.5261503610101	91.03629853343662	579.1109665327909	98.80236358074178	569.3795001378375	4074.304290916087	2781.0702041634354	7977.304746315958	659.4740438588592	1390.5760479431272	2739.974207928926	921.1317468850231	2272.1677413271955	69.64891025729042	4810.620068019811	537.9467271959327	111.41368889481906	2604.8938111395073	85.27658069518921	4599.967259689217	80.28118560324951	61.978385553273725	13.648620469780603
NIC166	146429.9712361773	326035.48283055105	326035.48283055105	17197.85692644394	219.22740263941282	18337.379538540474	21387.12688477895	38323.46903446828	18445.62903876097	953.9626629999382	11521.807967194105	48.89960250383125	20186.429720246055	1592.4373770349312	881.0851527061828	734.8668185378078	1945.356487397124	1332.9646119885754	40.90887321410703	2181.3318179966745	2872.487002152183	990.7102938673921	734.8668185378078	620.6171214490811	226.4230629446906	475.471272421596	7123.617903413727	4300.09342289364	6572.6179374300955	386.4063864013414	323.8676328657655	4163.215719312324	481.3799505578058	1166.5234980035789	846.6054704166643	6822.063681399224	446.4512544893013	58.64062754348789	3561.222659829844	16.37899307167163	3303.05403671481	13.270216143278569	235.00580403218606	427.3324193777027
NIC199	72829.5949649858	299250.3159452387	440582.9952832309	17498.21154671117	309.68441732289557	18782.680432959973	17884.929485124256	32791.12853618059	16295.441602140907	3870.8785506870217	9833.43749047041	366.98183926267546	20826.956687670216	846.359212853988	552.466559191817	114.01076494964262	3043.599249543663	1724.9941947241418	116.4408217321377	1516.9683546107879	1704.9768723852508	684.8794158593453	114.01076494964262	450.0652643306523	176.7523793843299	289.58056477216485	6140.479477027552	3485.04754694529	5675.956456468702	305.5742322605152	68.69777734964552	4695.287933137702	290.4170234866142	932.3774542735241	447.7866354188766	7191.295158756511	547.0584209518429	122.12297230960391	3236.136181737731	33.616987299679586	4000.796452913176	77.3435876826176	38.11655831533811	253.54794239196343
NIC2	58748.86087107213	232244.6690418386	554893.3032140573	12931.274064015795	3484.5584883883434	14549.286823382045	13812.790658489701	32721.247572224893	9891.783648098639	8381.055456317288	6423.622568558081	226.55545399484055	12825.844336405125	120.89192302607384	107.19104624165935	277.2284351394726	4391.590822675771	1266.5595514766258	15.586890539720711	1058.2875200848775	1167.7854261264156	177.64379148119696	277.2284351394726	442.8547340145449	67.41330158429209	231.51208518647175	4151.163036100579	1843.6329999287057	3226.3148859262506	49.87804972710628	243.04638418586507	1527.000905504819	408.32977146906353	420.8460445724592	711.5259662477108	5870.1164986020585	733.0826358641445	42.16253890994453	3009.360956503878	41.32084682079961	6899.038316910102	55.380222087627686	15.586890539720711	15.586890539720711
NIC207	72509.65932201265	226966.58732888632	529578.7149656232	17820.60792278174	4901.134758020631	18476.69136785403	15393.070759595417	39793.83629791928	13215.908079601622	6531.43637376529	6918.390499202856	266.7268405863444	7793.92619713529	25.833108047103572	25.833108047103572	707.2329990055545	5153.73088850521	1569.3871469695891	25.833108047103572	790.5964386735577	1365.4864251538006	253.11279264552078	707.2329990055545	374.6575660071431	108.93821663463576	219.45225286014485	3105.6820825308387	1148.7208155305545	2234.253848777894	96.97748760882682	221.31223663953628	1391.242033876763	191.08750022442513	434.7970415408002	478.94582319330027	7269.539936887134	777.0340569488284	75.09684509293008	3022.0603117823644	47.09375596986981	7778.710496495545	104.95991799538182	102.6349382711425	25.833108047103572
NIC231	70221.34223784659	242260.87939348322	505235.5142741416	13719.170558188429	9.005980646597889	19127.171876663997	22313.127590204465	36424.14836632637	12611.524998463354	3122.9228549949307	9304.799084452006	351.64752032706116	20296.59846362473	1306.6957439761811	733.5461296460447	855.7752989816713	1388.9293532602662	1679.3632231324016	48.95651079490612	1621.4997974780104	1918.598093028628	339.49845243480064	855.7752989816713	963.6129112440344	340.37203255752064	373.7932267370454	5578.592603883423	1186.9342133377222	3354.160414076978	177.1026094153475	494.878636530554	1961.0342738353975	158.65836105111504	534.5679932401109	898.3105455755531	6406.044093731544	874.6338224556472	103.40666978423697	3774.9468478279714	38.392495496446806	6145.456043722234	49.84810287891932	50.73068898228591	788.032312557962
NIC236	67963.5621412117	191418.92921583637	558069.1040044823	20872.425654246643	63.68340077511614	26914.260935984235	21857.98996464234	37050.42942035559	12022.08871492565	13951.886808613996	4592.210029893625	63.68340077511614	11519.817733012309	63.68340077511614	63.68340077511614	63.68340077511614	1869.6809633566347	483.42069528390664	63.68340077511614	465.7167098684244	548.823547879951	63.68340077511614	63.68340077511614	251.35838285938343	548.823547879951	270.4634030919183	3209.7070824666284	1535.4704760888253	2872.3761085608385	63.68340077511614	531.4379794683442	63.68340077511614	63.68340077511614	320.9643399065854	279.5064460019847	8539.052476332225	329.2431820073504	252.44100067256036	3774.260430338033	1639.1470525507145	4568.583488206057	248.4926298245032	464.1246248490465	63.68340077511614
NIC256	102038.0279197313	447761.81028067746	241102.5132280571	18621.983149371183	539.5056219659751	26743.21992931675	26536.43147020347	36070.572031685675	19604.475890775517	1366.1428101764566	17595.876685484705	926.2297477817567	19513.588854092584	1494.7451685714937	1243.0126177512923	846.3300970587874	1433.208057472054	739.8575050564687	59.048588730764344	2970.1461658584576	3207.9593519417604	982.2301118809949	141.25593493748795	371.4528648439974	40.027322597879404	33.3625602679324	90.193866957403	5929.098286459897	7470.647480411788	543.4149270018872	802.2556965602943	1057.1914664848111	453.048843963607	1558.6976102052356	491.7328811306444	3496.830300603126	351.0409538580292	345.73669856701196	1759.3250390251326	33.22478740323066	3262.8575331233847	34.262389290515685	333.12187064275827	4.3054020219295905
NIC267	89844.74541556467	224167.0875715079	473241.6293176278	13353.402123131675	142.94565861196781	15547.10835852193	14115.890459571334	41631.03054899432	16885.91960248472	541.2567702530147	7658.455054416214	143.49895991541814	29888.945009534385	1170.5560537016738	653.4381647515975	660.7111413705841	3169.5624989128564	663.9633432442406	27.798497962736594	1700.9674067655146	1942.8170076971273	844.7825650325756	660.7111413705841	1087.696070078218	419.5891939216439	393.67120874909057	2921.9646133785172	3544.419684240767	23128.350304996846	438.93872760757824	77.26648105738562	2556.696797907832	1602.565171737101	2275.616177547336	936.168014399227	9414.679648268104	710.4032915528046	126.15803449827933	5238.891582778317	11.041118614831571	5922.90364752925	13.34149991824395	26.531776007570613	495.88428426621965
NIC3	87194.50086088962	237063.1349014572	521538.89678320574	14127.973359215955	6955.061322667169	16083.888521452483	14275.117416340008	33065.35991419881	13178.483968471512	4531.987485375266	7261.882861786586	345.59682231503734	7303.090618888152	555.2018619392127	146.42256062652612	114.98592752002854	2999.281554401949	1310.608694849117	20.614185643604973	784.3903779248128	1115.8252547026937	490.47331901829307	114.98592752002854	578.3928207882684	257.69793473070575	99.36037480217597	2780.5444305376564	1943.3405089939279	3027.5848312906187	20.614185643604973	155.16297533941463	705.8091022513906	269.11819357726296	307.2544370179321	498.512851419299	9319.199203204005	303.29651337435996	133.99220668343233	3383.1383052715173	41.66126918572565	5462.4705969563065	93.85638723533344	20.614185643604973	20.614185643604973
PB303	56417.00059988701	116962.0744143999	527476.0218688623	13802.212793101628	314.63715367076827	13977.793507163715	12425.59211098422	35997.8533835814	12090.254963516112	156866.7821557834	5977.1289424171355	100.00028025030379	10631.393889467325	178.06214473887917	84.71723586015554	470.38018256257016	4133.843343630323	1430.9919931020447	37.542532513014244	749.19024747840194	353.23922497553644	4.586748016250977	37.55629275706299	510.80777957780623	353.23922497553644	90.51947210071302	2346.181238036586	1077.9041308110445	2615.005952521039	127.24097671881836	75.58502055979984	1596.33508559186	289.1761154325591	345.55642204831605	601.3318384265356	6322.235863159858	764.2944086959166	94.1521765295838	3950.3780097282997	14.902344304799422	7916.08493132691	29.96981153818388	14.003341693614232	346.23984750273746
PB306	74523.43742029778	311024.7570874528	428764.9824181516	11517.88649952532	119.86363286267438	13356.84589753003	18765.920324536164	26940.52888813937	12708.18573127171	3280.2664979900687	13605.053181796537	66.20675792005999	29170.242912581198	1924.2904352992925	1360.7911615012658	780.7197808431087	1920.7173937791415	1714.1853852243407	68.3301654520356	2119.419337059782	2430.535972357753	179.84649274429944	780.7197808431087	1030.618304762488	210.21053987221345	407.31992750387235	9587.525296538457	2706.415612473661	5396.245506500449	174.66728398842304	310.9124614968195	5302.631818672485	653.2234507140539	849.6454532151694	719.0831131721563	4926.577705918279	868.7493152095782	130.60657769992918	2690.292687976064	31.241994472865475	6102.822974352074	25.04191671123157	142.26149884899402	610.17340474126
PS2025	74313.12976695294	244028.2504509401	515505.4947797637	6084.772455071219	3441.133075186034	16135.255037841047	21920.431767050002	38160.79636681368	10352.555412957661	1232.4497828021367	8673.61427034897	47.62065693985012	10195.69445526039	751.1182854003381	316.61744950483086	345.0673274277738	3357.313220710156	1325.4617027888285	60.09321196289817	1311.4794531024968	1545.723141467455	529.0157556689269	53.96739991454124	821.913257537333	272.3910949786605	251.16164142091202	4251.045766497488	3023.881588735983	4544.348308397506	371.0401010251516	435.0062990754536	3687.772327493651	175.46936708350933	162.56499252262628	938.7321585556721	6515.755133336768	748.4436822163833	35.15144935507986	4094.2182831829946	11.983829034490611	9881.637796038069	18.832687750850333	12.693485949382234	58.90152393600469
QG536	82124.62762640718	251848.85805431538	461462.19332933566	19238.202412037856	7.821393107276876	22916.994660045537	22171.14661333561	34621.55301722323	17314.296135509892	5542.763189154581	8664.382856379176	50.76084126622692	20168.400694286294	1307.158144446755	1261.4108161622926	275.50857220382795	2051.0430214867515	1482.9908828914463	41.14834913738363	1504.3823930398485	1947.1436354496852	507.38941365526546	275.50857220382795	767.3568777549341	209.40997905423106	380.80798760709644	6175.3183567055985	1542.1206147824596	6924.631280562045	609.5133434569796	3101.38572325607	3475.4125630391577	856.5207591778906	1423.9237221452913	441.48635533335045	7131.984233229062	717.0340345027148	277.9879538188347	3269.099855655408	38.96618046045339	5044.18066413811	40.725993909590684	7.821393107276876	778.6275052225201
QG556	80521.80663350206	247759.40502616015	445049.3016210655	12985.139239478005	102.43474956692688	29134.67077622439	16752.71098455683	41981.4547405438	17747.556758479463	4437.41682538983	8013.984421742006	152.7344969243675	28446.45020670728	1565.873850793808	2588.030510983447	661.6162563681451	3007.8450583888857	1471.837686243555	51.20590444063816	2108.8959386227643	2533.3399163924873	397.8006654551507	661.6162563681451	1038.9400658115967	247.65158380360245	186.40454125370968	4247.926761916118	5232.013354268636	12018.464627534271	714.9510564371562	83.08886935780087	7295.780376079598	1639.0431676763023	2229.4653001964675	966.355736413192	7872.669798134491	537.5920275354664	204.98420256210662	2936.6371701295147	34.42479288724592	3655.6670804753426	28.299629818543625	28.616211280521497	667.8951220307063
QG557	71459.92321473102	236637.77851435516	415873.3236267133	14533.220457503474	413.56844823450047	24072.651617009637	40708.726749375455	32801.2762297126	19028.25463568649	1911.08435633363	9883.815273064372	60.95765745046768	47151.834580211864	1237.5716513494128	1473.2868939698074	559.6864190963595	2830.3401226713254	1253.6032751066846	120.72626863760827	1598.7078452677931	1392.3058145923267	496.61717948860405	559.6864190963595	791.225356368221	225.69328125806624	334.43536933031885	2971.9713475346202	4558.762372000743	29872.590852059686	938.9804623561879	67.80199517804253	3342.332900392608	4070.3455115695683	4544.558247919128	645.4031827295048	9777.826149247112	991.3072839987125	104.31098709586371	3819.8550512189145	18.190064880602225	5609.340390672396	18.500505530633436	162.45124921302929	1075.1701897878036
QX1212	59476.55869757188	161843.60786516347	624161.8024441364	16066.556694257519	3515.5655604565795	14623.247005630501	9710.165115234488	37965.28642891506	13200.441805968072	1679.4208134400296	4840.5940083394335	75.40235658865424	13449.655170270406	269.9370836520798	116.35975089779839	296.2769696333225	1953.7747445577525	664.6033605529135	6.447952504588186	770.6721792533891	881.0611261319389	299.1914441653964	25.114775005370984	665.5705534286017	234.7957425020742	176.97050444092736	1212.1312474800193	2486.6980190619656	4877.979236961036	146.5232727142619	303.85331382621365	1729.3344137780468	161.68240905254876	244.6740057391033	870.5574115019648	10031.982424738482	641.609961921552	119.27422542987226	3792.1117954258625	16.925875324543988	6335.9322257259755	26.93954556416944	26.26251055118768	6.447952504588186
QX1233	86509.43183144295	202261.25180895303	473917.46495430765	29034.771963015883	4406.22242203688	23608.853934469516	22502.575959894617	31354.81642655745	33200.439257628794	15761.688216354818	5656.927584335797	233.73206037533726	873.7223050700161	2114.209672379848	242.3029081457875	464.97689433885756	7046.077146503282	2204.018712547076	33.61116772725586	951.7674365327042	1065.2387387799201	625.7727207460496	464.97689433885756	469.0774568015828	1065.2387387799201	365.8911718789073	2926.961319192622	2180.8942291507237	2935.027999447164	33.61116772725586	33.61116772725586	1413.9209927824722	578.2465295797099	280.41797234849565	483.3958142533938	34095.84076588289	427.8029428325126	93.136545772226	3225.9662672942904	81.37263706768644	4575.252984537249	132.2599450067518	33.61116772725586	33.61116772725586
QX1791	53366.09829554637	298616.67388352565	468758.7322590228	31090.162495561766	298.981264008616	17600.84871025462	11106.144390502275	30003.68392279252	16869.689256537713	4816.322359616179	4573.557420609589	316.75937296540263	15406.866867502584	1010.5222967087564	1085.176465179638	814.3033636720351	6041.414625657871	2077.729677151798	85.07102918774858	862.0820314933992	826.1265005856793	205.3336861639801	814.3033636720351	393.1496848890952	76.45975766180504	180.26377470538642	7678.493733051659	2063.6495537495	4753.699665273279	17.361434528111957	17.361434528111957	2651.716064085708	681.9745096987657	788.0007903619454	355.2149504451706	9063.502172531791	367.15961740051165	131.47814368139186	65.64358395079131	54.6017115909121	3772.5181929170312	106.39087078827006	78.6820212814034	56.09479496032973
QX1792	56224.631313403035	191292.5999653282	581350.1670821303	23624.636095718037	287.64130246349004	15410.561742675585	11080.593963522893	37940.19715093584	11324.342581134963	9999.925276328138	4253.734689119636	72.70613272119701	13978.736631935104	1058.0573040894772	534.1546959344345	378.6696795251161	5120.559172181273	1806.1757620320057	62.60349228552812	827.3404948500445	710.7267325430558	208.9273865246319	378.6696795251161	492.7428369888154	710.7267325430558	222.93060263146882	1990.3247789673787	2250.5723833264587	3931.61588445927	362.8133163561151	14.944734372291267	2484.2183605028604	568.8115349437779	702.6117417789017	312.59900886521643	8773.739710550384	441.64679016995154	121.30640889988821	3124.7795651680085	37.34689119635587	3805.3926579508975	69.56773850301586	14.944734372291267	1640.0052605464991
QX1793	104118.97731980181	281569.3062835053	360687.9543301101	21537.98088372458	23.270190601942588	23197.983200504757	74701.96587035609	25809.66650233258	19639.38930270269	6744.469152732826	5541.702811090219	123.56471209631512	23669.50707267192	2705.81122281268	1539.6954313681333	111.32459183969334	7061.129906444061	2263.3750888979457	23.270190601942588	1543.1394195772207	1122.5539946377105	732.1500069089196	111.32459183969334	210.3159826603571	1122.5539946377105	782.3438080373097	4661.647472715353	877.518887599255	5626.732087549717	377.0934387044796	170.7566586370547	2700.203106877612	2352.825701571813	2535.729399703082	261.9525356060677	8964.93401016079	178.48236191689963	235.61067984466868	1852.4235228676396	76.2796847931678	2023.203451695296	194.4224424792303	192.18850418144382	23.270190601942588
QX1794	73757.83839264706	210989.97040204325	471624.6397222144	16088.109354903096	325.86780369859105	17589.152287191915	57800.61374039169	37588.129180868214	15377.090884897823	747.2626462654283	11847.423712817388	81.75063491846565	33766.16111365769	2675.671969190954	1343.6869669679704	683.7067935004565	4667.665513280833	1056.5881270745147	82.12651621027432	1482.8410580354828	1547.1380352343037	667.8063056469646	73.83585149094698	971.9332772693385	234.09603169850905	325.24369891219175	2669.980559064983	737.2450552337345	3465.512036878522	129.77478902190884	252.48584659775267	3984.944521658894	1507.0783092572974	1164.9199522137149	782.9890992368667	7121.993046295392	850.9952446548563	157.15738652517908	4689.757404299399	17.20898027497674	7525.35622500518	24.42164581779617	18.482012197234447	1503.3478647385923
RC301	61378.86623813116	157967.31465937634	599514.5074422114	13606.505132082086	31.469753589069725	16896.6978455447	13898.030956454979	41027.29951164309	14454.34235494818	4199.1233194680535	5726.505478468246	93.45765043793584	24341.668837131227	599.171927723673	446.3813732555436	446.94758140146126	4764.855660221061	1460.7741940027042	59.81346724647649	748.432007870198	950.7491219253588	132.04544928997024	41.537790872781784	547.1664232288844	145.4869451909563	227.58236829736833	2794.2514742585126	1447.0376988996434	5483.0835562401235	162.76818877056036	230.18502254793094	3085.6726214951836	823.6330141410247	1092.5866415035518	708.1455845804107	6611.360343143072	952.7427455651865	27.320732553437917	3832.044393002505	22.981389451951433	6925.011107671568	22.101149897373585	20.726072971573593	2051.614773293589
WN2001	82270.09743599132	298190.12251071515	409663.06550537504	15953.896128452727	27.868235748664965	15269.089971400781	15421.222670352741	25617.29047900955	18605.89317876718	21715.012900066988	3918.859179213016	27.868235748664965	32515.54274211233	760.4405488738208	27.868235748664965	616.2224288744796	485.26958909150306	1836.0987123007912	27.868235748664965	1519.8499730249412	985.3372113655472	532.8964039859715	616.2224288744796	222.4721259815924	985.3372113655472	300.5589225493517	5763.401966945653	2004.1720421009895	5962.464774898366	188.94663837594845	5345.239089536935	1016.5775036398005	1184.2049416680204	2144.878764395999	165.20290151808592	6845.497692830564	15421.222670352741	952.5362978893685	2484.4532169934814	157.76208257319234	1848.8623642736798	199.5923044319385	174.845311087124	27.868235748664965
